schema_version,benchmark_id,payload_bytes,dtype,world_size,repetition,iteration,rank0_latency_us,rank1_latency_us,critical_latency_us,warmup_iterations,timed_iterations,captured_at_utc
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,0,176.09600722789764,176.12800002098083,176.12800002098083,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,1,154.1759967803955,155.4879993200302,155.4879993200302,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,2,152.5759994983673,146.68799936771393,152.5759994983673,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,3,142.84799993038177,141.59999787807465,142.84799993038177,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,4,145.08800208568573,145.21600306034088,145.21600306034088,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,5,150.39999783039093,151.10400319099426,151.10400319099426,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,6,179.19999361038208,155.64799308776855,179.19999361038208,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,7,148.92800152301788,154.88000214099884,154.88000214099884,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,8,173.88799786567688,173.95199835300446,173.95199835300446,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,9,195.23200392723083,195.13599574565887,195.23200392723083,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,10,170.59199512004852,170.56000232696533,170.59199512004852,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,11,145.4080045223236,165.8879965543747,165.8879965543747,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,12,143.23200285434723,144.25599575042725,144.25599575042725,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,13,163.83999586105347,171.51999473571777,171.51999473571777,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,14,143.16800236701965,142.7839994430542,143.16800236701965,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,15,144.06399428844452,144.6399986743927,144.6399986743927,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,16,140.76800644397736,139.26400244235992,140.76800644397736,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,17,154.6880006790161,143.71199905872345,154.6880006790161,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,18,146.33600413799286,166.9439971446991,166.9439971446991,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,19,94.24000233411789,86.33600175380707,94.24000233411789,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,20,86.01599931716919,83.96799862384796,86.01599931716919,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,21,84.16000008583069,95.64799815416336,95.64799815416336,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,22,106.46399855613708,101.75999999046326,106.46399855613708,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,23,81.91999793052673,78.27199995517731,81.91999793052673,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,24,114.68800157308578,99.5199978351593,114.68800157308578,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,25,81.88799768686295,81.82399719953537,81.88799768686295,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,26,83.99999886751175,88.99199962615967,88.99199962615967,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,27,108.41599851846695,99.35999661684036,108.41599851846695,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,28,82.14399963617325,81.91999793052673,82.14399963617325,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,29,92.16000139713287,94.17600184679031,94.17600184679031,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,30,81.95199817419052,86.59200370311737,86.59200370311737,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,31,92.16000139713287,85.4720026254654,92.16000139713287,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,32,79.83999699354172,79.9039974808693,79.9039974808693,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,33,83.93599838018417,84.79999750852585,84.79999750852585,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,34,81.98399841785431,97.15200215578079,97.15200215578079,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,35,81.85599744319916,82.5280025601387,82.5280025601387,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,36,93.18400174379349,89.79199826717377,93.18400174379349,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,37,95.551997423172,94.27200257778168,95.551997423172,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,38,112.64000087976456,108.25599730014801,112.64000087976456,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,39,111.61600053310394,103.4879982471466,111.61600053310394,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,40,107.51999914646149,108.89600217342377,108.89600217342377,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,41,105.31199723482132,104.47999835014343,105.31199723482132,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,42,81.216000020504,86.43200248479843,86.43200248479843,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,43,87.0399996638298,77.82399654388428,87.0399996638298,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,44,79.77599650621414,98.27200323343277,98.27200323343277,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,45,79.8719972372055,81.28000050783157,81.28000050783157,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,46,90.17600119113922,93.91999989748001,93.91999989748001,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,47,85.34400165081024,79.0719985961914,85.34400165081024,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,48,120.19199877977371,153.76000106334686,153.76000106334686,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,49,83.71199667453766,84.63999629020691,84.63999629020691,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,50,85.82399785518646,93.53599697351456,93.53599697351456,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,51,114.20799791812897,143.39199662208557,143.39199662208557,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,52,83.29600095748901,86.33600175380707,86.33600175380707,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,53,101.40799731016159,100.44799745082855,101.40799731016159,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,54,86.33600175380707,92.83199906349182,92.83199906349182,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,55,88.48000317811966,79.74400371313095,88.48000317811966,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,56,89.05600011348724,90.11200070381165,90.11200070381165,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,57,81.91999793052673,89.12000060081482,89.12000060081482,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,58,85.50400286912918,92.16000139713287,92.16000139713287,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,59,85.95199882984161,78.36800068616867,85.95199882984161,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,60,95.96800059080124,143.68000626564026,143.68000626564026,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,61,113.37599903345108,157.50400722026825,157.50400722026825,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,62,83.99999886751175,96.16000205278397,96.16000205278397,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,63,108.57599973678589,139.39200341701508,139.39200341701508,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,64,121.56800180673599,135.5839967727661,135.5839967727661,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,65,95.71199864149094,92.73599833250046,95.71199864149094,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,66,155.39200603961945,154.14400398731232,155.39200603961945,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,67,971.0720181465149,1015.0719881057739,1015.0719881057739,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,68,105.02400249242783,104.41599786281586,105.02400249242783,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,69,81.85599744319916,81.91999793052673,81.91999793052673,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,70,83.93599838018417,82.68799632787704,83.93599838018417,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,71,96.3520035147667,94.30400282144547,96.3520035147667,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,72,78.62400263547897,77.53600180149078,78.62400263547897,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,73,114.94400352239609,98.30400347709656,114.94400352239609,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,74,82.91199803352356,82.65600353479385,82.91199803352356,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,75,82.71999657154083,83.80799740552902,83.80799740552902,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,76,107.93600231409073,156.99200332164764,156.99200332164764,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,77,77.82399654388428,78.46400141716003,78.46400141716003,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,78,81.66400343179703,82.36800134181976,82.36800134181976,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,79,75.99999755620956,77.79199630022049,77.79199630022049,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,80,79.8719972372055,79.99999821186066,79.99999821186066,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,81,77.79199630022049,76.03199779987335,77.79199630022049,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,82,82.71999657154083,82.17599987983704,82.71999657154083,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,83,102.55999863147736,99.45599734783173,102.55999863147736,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,84,79.52000200748444,77.37600058317184,79.52000200748444,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,85,89.40800279378891,90.14400094747543,90.14400094747543,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,86,77.2159993648529,77.82399654388428,77.82399654388428,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,87,103.84000092744827,100.38399696350098,103.84000092744827,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,88,79.83999699354172,77.88799703121185,79.83999699354172,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,89,81.60000294446945,90.01599997282028,90.01599997282028,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,90,77.60000228881836,77.31200009584427,77.60000228881836,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,91,108.57599973678589,93.12000125646591,108.57599973678589,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,92,79.03999835252762,77.95199751853943,79.03999835252762,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,93,77.82399654388428,77.88799703121185,77.88799703121185,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,94,77.79199630022049,77.37600058317184,77.79199630022049,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,95,77.85599678754807,78.14399898052216,78.14399898052216,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,96,77.63200253248215,77.05599814653397,77.63200253248215,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,97,78.36800068616867,78.33600044250488,78.36800068616867,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,98,98.27200323343277,144.896000623703,144.896000623703,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,1024,float16,2,0,99,78.33600044250488,81.216000020504,81.216000020504,20,100,2026-09-07T21:15:19.306488+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,0,147.96799421310425,145.85599303245544,147.96799421310425,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,1,84.79999750852585,88.03199976682663,88.03199976682663,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,2,95.90400010347366,108.2879975438118,108.2879975438118,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,3,124.95999783277512,103.93600165843964,124.95999783277512,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,4,81.91999793052673,94.08000111579895,94.08000111579895,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,5,78.17599922418594,94.65599805116653,94.65599805116653,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,6,165.69599509239197,114.94400352239609,165.69599509239197,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,7,80.64000308513641,82.2720006108284,82.2720006108284,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,8,81.4720019698143,91.23200178146362,91.23200178146362,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,9,81.18399977684021,82.84799754619598,82.84799754619598,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,10,85.31200140714645,90.71999788284302,90.71999788284302,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,11,77.88799703121185,79.9039974808693,79.9039974808693,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,12,92.57599711418152,102.36799716949463,102.36799716949463,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,13,122.46400117874146,99.23200309276581,122.46400117874146,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,14,79.26400005817413,90.27200192213058,90.27200192213058,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,15,77.47200131416321,82.43200182914734,82.43200182914734,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,16,101.05600208044052,151.5520066022873,151.5520066022873,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,17,79.64800298213959,84.48000252246857,84.48000252246857,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,18,80.1599994301796,90.7839983701706,90.7839983701706,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,19,80.03199845552444,82.87999778985977,82.87999778985977,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,20,90.01599997282028,92.12800115346909,92.12800115346909,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,21,78.46400141716003,84.51200276613235,84.51200276613235,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,22,94.71999853849411,108.51199924945831,108.51199924945831,20,100,2026-09-07T21:15:19.418038+00:00
kaggle-vllm-m3-allreduce-raw-v1,kaggle-vllm-m3-two-rank-nccl-allreduce-v1,4096,float16,2,0,23,101.88800096511841,114.49600011110306,114.49600011110306,20,100,2026-09-07T21:15:19.418038+00:00
