captured_at_utc,phase,measurement_active,system_used_bytes,process_tree_rss_bytes,gpu_index,gpu_uuid,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,temperature_c,power_draw_w,sm_clock_mhz,memory_clock_mhz
2026-09-07T21:15:33.894574+00:00,measured_67108864,True,3073490944,3111628800,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,59.0,46.4,1590.0,5000.0
2026-09-07T21:15:33.894574+00:00,measured_67108864,True,3073490944,3111628800,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,60.0,44.75,1590.0,5000.0
2026-09-07T21:15:34.214505+00:00,complete,False,3093000192,3038748672,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,59.0,38.2,1590.0,5000.0
2026-09-07T21:15:34.214505+00:00,complete,False,3093000192,3038748672,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,83.0,59.0,36.94,1590.0,5000.0
2026-09-07T21:15:34.514539+00:00,complete,False,3023122432,2963111936,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,319.0,15360.0,0.0,59.0,37.9,1590.0,5000.0
2026-09-07T21:15:34.514539+00:00,complete,False,3023122432,2963111936,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,319.0,15360.0,0.0,59.0,37.93,1590.0,5000.0
2026-09-07T21:15:34.819294+00:00,complete,False,3023216640,3115548672,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,319.0,15360.0,0.0,59.0,37.93,1590.0,5000.0
2026-09-07T21:15:34.819294+00:00,complete,False,3023216640,3115548672,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,319.0,15360.0,0.0,59.0,36.84,1590.0,5000.0
2026-09-07T21:15:35.137528+00:00,complete,False,1771196416,1116672000,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,4.0,59.0,37.93,1590.0,5000.0
2026-09-07T21:15:35.137528+00:00,complete,False,1771196416,1116672000,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,4.0,59.0,37.04,1590.0,5000.0
2026-09-07T21:15:35.437718+00:00,complete,False,1724305408,559341568,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,59.0,38.03,1590.0,5000.0
2026-09-07T21:15:35.437718+00:00,complete,False,1724305408,559341568,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,37.14,1590.0,5000.0
2026-09-07T21:15:35.738483+00:00,complete,False,1589501952,727408640,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,59.0,38.1,1590.0,5000.0
2026-09-07T21:15:35.738483+00:00,complete,False,1589501952,727408640,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,36.94,1590.0,5000.0
2026-09-07T21:15:36.039351+00:00,complete,False,1666097152,947490816,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,29.79,705.0,5000.0
2026-09-07T21:15:36.039351+00:00,complete,False,1666097152,947490816,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,29.12,585.0,5000.0
2026-09-07T21:15:36.346624+00:00,complete,False,1698889728,1040695296,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,29.69,645.0,5000.0
2026-09-07T21:15:36.346624+00:00,complete,False,1698889728,1040695296,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,29.12,585.0,5000.0
2026-09-07T21:15:36.651154+00:00,complete,False,1706999808,1066356736,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,29.4,375.0,5000.0
2026-09-07T21:15:36.651154+00:00,complete,False,1706999808,1066356736,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,29.1,585.0,5000.0
2026-09-07T21:15:36.956949+00:00,complete,False,1722093568,1080467456,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,29.4,375.0,5000.0
2026-09-07T21:15:36.956949+00:00,complete,False,1722093568,1080467456,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,28.92,375.0,5000.0
2026-09-07T21:15:37.268209+00:00,complete,False,1742594048,1094856704,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,15.11,375.0,405.0
2026-09-07T21:15:37.268209+00:00,complete,False,1742594048,1094856704,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,15.01,375.0,405.0
2026-09-07T21:15:37.592685+00:00,complete,False,1763409920,1117122560,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,15.11,375.0,405.0
2026-09-07T21:15:37.592685+00:00,complete,False,1763409920,1117122560,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,14.91,375.0,405.0
2026-09-07T21:15:37.918135+00:00,complete,False,2010091520,1668079616,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,15.01,375.0,405.0
2026-09-07T21:15:37.918135+00:00,complete,False,2010091520,1668079616,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,17.29,300.0,405.0
2026-09-07T21:15:38.248636+00:00,complete,False,2152468480,1997152256,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,55.0,10.85,300.0,405.0
2026-09-07T21:15:38.248636+00:00,complete,False,2152468480,1997152256,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.56,300.0,405.0
2026-09-07T21:15:38.580416+00:00,complete,False,2224230400,2101407744,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,55.0,10.75,300.0,405.0
2026-09-07T21:15:38.580416+00:00,complete,False,2224230400,2101407744,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.46,300.0,405.0
2026-09-07T21:15:38.914208+00:00,complete,False,2267484160,2146332672,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,55.0,10.65,300.0,405.0
2026-09-07T21:15:38.914208+00:00,complete,False,2267484160,2146332672,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,56.0,10.95,300.0,405.0
2026-09-07T21:15:39.245630+00:00,complete,False,2311380992,2167058432,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,55.0,10.85,300.0,405.0
2026-09-07T21:15:39.245630+00:00,complete,False,2311380992,2167058432,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.65,300.0,405.0
2026-09-07T21:15:39.576708+00:00,complete,False,2354532352,2198302720,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,55.0,11.94,585.0,5000.0
2026-09-07T21:15:39.576708+00:00,complete,False,2354532352,2198302720,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,56.0,12.83,300.0,405.0
2026-09-07T21:15:39.948583+00:00,complete,False,2527432704,2384334848,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,107.0,15360.0,0.0,57.0,29.79,735.0,5000.0
2026-09-07T21:15:39.948583+00:00,complete,False,2527432704,2384334848,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,13.0,15360.0,0.0,58.0,29.5,585.0,5000.0
2026-09-07T21:15:40.294854+00:00,warmup_1024,False,2819678208,2785796096,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,169.0,15360.0,3.0,57.0,29.79,645.0,5000.0
2026-09-07T21:15:40.294854+00:00,warmup_1024,False,2819678208,2785796096,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,157.0,15360.0,3.0,58.0,29.21,630.0,5000.0
2026-09-07T21:15:40.608134+00:00,warmup_16384,False,3047743488,3110961152,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,207.0,15360.0,3.0,57.0,29.89,615.0,5000.0
2026-09-07T21:15:40.608134+00:00,warmup_16384,False,3047743488,3110961152,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,207.0,15360.0,8.0,58.0,29.12,585.0,5000.0
2026-09-07T21:15:40.919649+00:00,measured_4194304,True,3067039744,3112140800,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,229.0,15360.0,59.0,57.0,32.05,870.0,5000.0
2026-09-07T21:15:40.919649+00:00,measured_4194304,True,3067039744,3112140800,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,229.0,15360.0,74.0,58.0,31.08,1095.0,5000.0
2026-09-07T21:15:41.235156+00:00,measured_16777216,True,3067027456,3112210432,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,243.0,15360.0,86.0,59.0,45.34,1590.0,5000.0
2026-09-07T21:15:41.235156+00:00,measured_16777216,True,3067027456,3112210432,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,243.0,15360.0,90.0,59.0,44.38,1590.0,5000.0
2026-09-07T21:15:41.544079+00:00,warmup_33554432,False,3066916864,3112284160,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,93.0,59.0,45.74,1590.0,5000.0
2026-09-07T21:15:41.544079+00:00,warmup_33554432,False,3066916864,3112284160,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,93.0,60.0,44.95,1590.0,5000.0
2026-09-07T21:15:41.851488+00:00,measured_33554432,True,3066896384,3112292352,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,96.0,59.0,46.2,1590.0,5000.0
2026-09-07T21:15:41.851488+00:00,measured_33554432,True,3066896384,3112292352,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,99.0,60.0,44.65,1590.0,5000.0
2026-09-07T21:15:42.161711+00:00,measured_33554432,True,3083382784,3112292352,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,97.0,60.0,46.3,1590.0,5000.0
2026-09-07T21:15:42.161711+00:00,measured_33554432,True,3083382784,3112292352,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,97.0,60.0,44.95,1590.0,5000.0
2026-09-07T21:15:42.470309+00:00,measured_33554432,True,3083382784,3112308736,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,97.0,60.0,46.0,1590.0,5000.0
2026-09-07T21:15:42.470309+00:00,measured_33554432,True,3083382784,3112308736,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,96.0,60.0,44.53,1590.0,5000.0
2026-09-07T21:15:42.778981+00:00,warmup_67108864,False,3083374592,3112505344,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,97.0,60.0,46.69,1590.0,5000.0
2026-09-07T21:15:42.778981+00:00,warmup_67108864,False,3083374592,3112505344,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,99.0,60.0,45.44,1590.0,5000.0
2026-09-07T21:15:43.087364+00:00,measured_67108864,True,3075710976,3112505344,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,60.0,46.0,1590.0,5000.0
2026-09-07T21:15:43.087364+00:00,measured_67108864,True,3075710976,3112505344,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,100.0,60.0,44.92,1590.0,5000.0
2026-09-07T21:15:43.395380+00:00,measured_67108864,True,3089793024,3112505344,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,97.0,60.0,46.0,1590.0,5000.0
2026-09-07T21:15:43.395380+00:00,measured_67108864,True,3089793024,3112505344,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.34,1590.0,5000.0
2026-09-07T21:15:43.705562+00:00,measured_67108864,True,3089809408,3112509440,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,60.0,46.49,1590.0,5000.0
2026-09-07T21:15:43.705562+00:00,measured_67108864,True,3089809408,3112509440,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.15,1590.0,5000.0
2026-09-07T21:15:44.016006+00:00,measured_67108864,True,3073810432,3112513536,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,60.0,46.59,1590.0,5000.0
2026-09-07T21:15:44.016006+00:00,measured_67108864,True,3073810432,3112513536,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.44,1590.0,5000.0
2026-09-07T21:15:44.325283+00:00,measured_67108864,True,3074797568,3112513536,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,60.0,46.69,1590.0,5000.0
2026-09-07T21:15:44.325283+00:00,measured_67108864,True,3074797568,3112513536,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.05,1590.0,5000.0
2026-09-07T21:15:44.634114+00:00,measured_67108864,True,3075055616,3112517632,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,60.0,46.99,1590.0,5000.0
2026-09-07T21:15:44.634114+00:00,measured_67108864,True,3075055616,3112517632,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.54,1590.0,5000.0
2026-09-07T21:15:44.936070+00:00,complete,False,3075026944,3038625792,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,0.0,60.0,38.5,1590.0,5000.0
2026-09-07T21:15:44.936070+00:00,complete,False,3075026944,3038625792,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,0.0,60.0,37.33,1590.0,5000.0
2026-09-07T21:15:45.233470+00:00,complete,False,3025068032,2961977344,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,319.0,15360.0,0.0,60.0,38.4,1590.0,5000.0
2026-09-07T21:15:45.233470+00:00,complete,False,3025068032,2961977344,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,319.0,15360.0,0.0,60.0,37.24,1590.0,5000.0
2026-09-07T21:15:45.536757+00:00,complete,False,1808613376,1117507584,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,40.84,1590.0,5000.0
2026-09-07T21:15:45.536757+00:00,complete,False,1808613376,1117507584,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,37.33,1590.0,5000.0
2026-09-07T21:15:45.843503+00:00,complete,False,1721032704,1132072960,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,4.0,60.0,38.12,1590.0,5000.0
2026-09-07T21:15:45.843503+00:00,complete,False,1721032704,1132072960,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,4.0,60.0,37.33,1590.0,5000.0
2026-09-07T21:15:46.142137+00:00,complete,False,1455849472,576729088,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,38.12,1590.0,5000.0
2026-09-07T21:15:46.142137+00:00,complete,False,1455849472,576729088,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,37.33,1590.0,5000.0
2026-09-07T21:15:46.438604+00:00,complete,False,1556893696,907329536,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,60.0,38.12,1590.0,5000.0
2026-09-07T21:15:46.438604+00:00,complete,False,1556893696,907329536,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,37.24,1590.0,5000.0
2026-09-07T21:15:46.736861+00:00,complete,False,1605742592,1017405440,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,59.0,29.59,375.0,5000.0
2026-09-07T21:15:46.736861+00:00,complete,False,1605742592,1017405440,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,29.3,630.0,5000.0
2026-09-07T21:15:47.076245+00:00,complete,False,1640472576,1057427456,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,59.0,29.59,375.0,5000.0
2026-09-07T21:15:47.076245+00:00,complete,False,1640472576,1057427456,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,60.0,29.12,375.0,5000.0
2026-09-07T21:15:47.385676+00:00,complete,False,1674080256,1074511872,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,58.0,18.86,375.0,405.0
2026-09-07T21:15:47.385676+00:00,complete,False,1674080256,1074511872,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,59.0,18.38,375.0,405.0
2026-09-07T21:15:47.713070+00:00,complete,False,1707237376,1089220608,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,15.21,375.0,405.0
2026-09-07T21:15:47.713070+00:00,complete,False,1707237376,1089220608,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,15.02,375.0,405.0
2026-09-07T21:15:48.037237+00:00,complete,False,1715572736,1101250560,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,15.2,375.0,405.0
2026-09-07T21:15:48.037237+00:00,complete,False,1715572736,1101250560,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,15.01,375.0,405.0
2026-09-07T21:15:48.364825+00:00,complete,False,1746341888,1175699456,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,15.11,375.0,405.0
2026-09-07T21:15:48.364825+00:00,complete,False,1746341888,1175699456,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,15.01,375.0,405.0
2026-09-07T21:15:48.700666+00:00,complete,False,2077069312,1887334400,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,11.15,300.0,405.0
2026-09-07T21:15:48.700666+00:00,complete,False,2077069312,1887334400,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,58.0,10.65,300.0,405.0
2026-09-07T21:15:49.031396+00:00,complete,False,2167255040,2081325056,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,57.0,11.05,300.0,405.0
2026-09-07T21:15:49.031396+00:00,complete,False,2167255040,2081325056,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.75,300.0,405.0
2026-09-07T21:15:49.363287+00:00,complete,False,2232397824,2133155840,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,10.95,300.0,405.0
2026-09-07T21:15:49.363287+00:00,complete,False,2232397824,2133155840,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.95,300.0,405.0
2026-09-07T21:15:49.694508+00:00,complete,False,2256883712,2160332800,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,11.74,300.0,405.0
2026-09-07T21:15:49.694508+00:00,complete,False,2256883712,2160332800,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,11.05,300.0,405.0
2026-09-07T21:15:50.027131+00:00,complete,False,2290941952,2188800000,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,3.0,15360.0,0.0,56.0,10.85,300.0,405.0
2026-09-07T21:15:50.027131+00:00,complete,False,2290941952,2188800000,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,3.0,15360.0,0.0,57.0,10.65,300.0,405.0
2026-09-07T21:15:50.358464+00:00,complete,False,2385551360,2294247424,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,13.0,15360.0,0.0,58.0,29.79,585.0,5000.0
2026-09-07T21:15:50.358464+00:00,complete,False,2385551360,2294247424,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,13.0,15360.0,0.0,58.0,19.65,585.0,5000.0
2026-09-07T21:15:50.746137+00:00,warmup_1024,False,2628001792,2660110336,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,141.0,15360.0,5.0,58.0,29.89,735.0,5000.0
2026-09-07T21:15:50.746137+00:00,warmup_1024,False,2628001792,2660110336,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,123.0,15360.0,5.0,59.0,29.31,690.0,5000.0
2026-09-07T21:15:51.059552+00:00,measured_1024,True,2899951616,3015872512,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,205.0,15360.0,4.0,58.0,29.89,645.0,5000.0
2026-09-07T21:15:51.059552+00:00,measured_1024,True,2899951616,3015872512,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,205.0,15360.0,5.0,59.0,29.31,630.0,5000.0
2026-09-07T21:15:51.374487+00:00,measured_4194304,True,2980855808,3113070592,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,229.0,15360.0,36.0,58.0,30.68,600.0,5000.0
2026-09-07T21:15:51.374487+00:00,measured_4194304,True,2980855808,3113070592,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,229.0,15360.0,51.0,59.0,31.57,765.0,5000.0
2026-09-07T21:15:51.689813+00:00,measured_16777216,True,2980843520,3113136128,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,243.0,15360.0,94.0,59.0,35.36,1590.0,5000.0
2026-09-07T21:15:51.689813+00:00,measured_16777216,True,2980843520,3113136128,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,243.0,15360.0,86.0,60.0,44.75,1590.0,5000.0
2026-09-07T21:15:51.998510+00:00,measured_16777216,True,2980843520,3113144320,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,243.0,15360.0,93.0,60.0,45.93,1590.0,5000.0
2026-09-07T21:15:51.998510+00:00,measured_16777216,True,2980843520,3113144320,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,243.0,15360.0,94.0,61.0,44.65,1590.0,5000.0
2026-09-07T21:15:52.306606+00:00,measured_33554432,True,2981056512,3113218048,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,99.0,60.0,46.49,1590.0,5000.0
2026-09-07T21:15:52.306606+00:00,measured_33554432,True,2981056512,3113218048,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,96.0,61.0,45.15,1590.0,5000.0
2026-09-07T21:15:52.617373+00:00,measured_33554432,True,2981212160,3113226240,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,96.0,60.0,46.3,1590.0,5000.0
2026-09-07T21:15:52.617373+00:00,measured_33554432,True,2981212160,3113226240,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,97.0,61.0,45.02,1590.0,5000.0
2026-09-07T21:15:52.925735+00:00,measured_33554432,True,2981212160,3113230336,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,271.0,15360.0,97.0,61.0,46.59,1590.0,5000.0
2026-09-07T21:15:52.925735+00:00,measured_33554432,True,2981212160,3113230336,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,271.0,15360.0,96.0,61.0,44.95,1590.0,5000.0
2026-09-07T21:15:53.239577+00:00,warmup_67108864,False,2985525248,3113443328,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,96.0,61.0,46.4,1590.0,5000.0
2026-09-07T21:15:53.239577+00:00,warmup_67108864,False,2985525248,3113443328,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,96.0,61.0,45.24,1590.0,5000.0
2026-09-07T21:15:53.556849+00:00,measured_67108864,True,2991706112,3113443328,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,99.0,61.0,46.4,1590.0,5000.0
2026-09-07T21:15:53.556849+00:00,measured_67108864,True,2991706112,3113443328,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,61.0,45.34,1590.0,5000.0
2026-09-07T21:15:53.867439+00:00,measured_67108864,True,3011059712,3113447424,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,61.0,46.49,1590.0,5000.0
2026-09-07T21:15:53.867439+00:00,measured_67108864,True,3011059712,3113447424,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.54,1590.0,5000.0
2026-09-07T21:15:54.179055+00:00,measured_67108864,True,3005366272,3113451520,0,GPU-402586f7-0122-74ef-28ef-9d9c58864a48,Tesla T4,335.0,15360.0,98.0,61.0,46.69,1590.0,5000.0
2026-09-07T21:15:54.179055+00:00,measured_67108864,True,3005366272,3113451520,1,GPU-1c3d83bb-e61f-6723-2bf6-f01f4d191540,Tesla T4,335.0,15360.0,98.0,62.0,45.54,1590.0,5000.0
